174,72,6062370712.4725
136,155,5157452973.8975
176,71,4637012063.4475
176,155,4500533336.265
177,154,4493502788.4025
178,155,4332509984.84
175,73,4003539986.335
138,155,3931655364.29
179,154,3895340873.5625
179,155,3882348635.2975
173,113,3793071198.6275
173,114,3767453825.54
178,156,3724324211.6875
138,156,3673020885.0625
175,154,3587624154.34
139,155,3580800902.6275
172,72,3470280771.1525
177,71,3418313807.735
136,154,3410147679.6775
180,155,3371027889.0275
173,110,3335626975.735
179,156,3327935116.8125
177,72,3272346775.3475
144,71,3238948956.4375
177,152,3207496030.2775
177,153,3184421473.7725
174,69,3082663994.915
147,73,3059141457.4475
174,155,3049517818.765
178,71,2970869315.915
143,72,2933351797.6975
176,73,2906081603.0
116,155,2880366507.14
178,72,2871785427.79
117,153,2869214031.3275
174,154,2851729790.185
145,70,2844598865.1725
145,74,2808485448.7475
131,155,2799575869.01
177,151,2791676509.91
131,156,2772338435.4775
138,153,2768059225.46
177,157,2766487808.1875
171,71,2755574795.2225
138,154,2730589944.7025
172,70,2716886268.9725
174,110,2692651402.3025
178,157,2690472390.49
179,71,2671291539.6775
177,70,2614149354.14
174,74,2605031556.985
135,158,2603826487.4375
148,72,2590258322.8225
179,72,2578849107.875
117,152,2558566741.49
172,108,2546689161.11
143,73,2530336471.635
115,153,2526501629.0525
175,74,2515026057.625
133,155,2512607737.6475
171,72,2511788954.7475
180,152,2508532519.81
175,111,2487043500.9375
175,152,2471766189.1525
139,153,2446213385.1875
139,154,2435417072.8025
146,70,2432865265.535
134,156,2411827639.75
146,74,2409366236.0975
142,72,2396640680.215
116,152,2383270447.4375
175,68,2381284570.415
179,157,2374467999.875
118,153,2364685645.735
178,70,2360497167.29
172,155,2352452553.91
127,155,2337585685.0525
176,116,2335615004.4525
143,71,2329439847.94
175,151,2327759080.1275
174,109,2318322776.59
173,69,2310571065.3125
115,154,2309758905.25
130,155,2304083930.8475
132,156,2303966443.6225
132,155,2287084503.91
176,69,2280589115.3275
130,156,2258034437.6875
134,155,2255954845.0975
128,156,2238932441.9275
177,116,2226054704.21
172,73,2224030030.415
173,74,2217431793.2975
174,75,2216249977.685
175,117,2207925330.3025
179,70,2193533167.1275
145,69,2180768444.21
174,119,2177524096.34
148,73,2172681371.125
116,151,2165547698.29
175,110,2163481034.5525
114,153,2161743848.2025
118,152,2159456394.0475
144,70,2154659671.0225
115,152,2136554875.1875
140,154,2111075128.5275
118,154,2103951004.8474998
177,73,2093462590.8274999
181,154,2060343192.115
176,117,2060222486.79
113,155,2056993225.54
142,73,2049200838.625
125,155,2038072468.9375
141,72,2037764164.81
169,114,2033582581.115
175,118,1998342547.875
177,150,1996963998.0349998
177,117,1995330634.615
114,154,1990729207.625
148,71,1989618300.2275
126,155,1983640508.3225
115,151,1964227264.04
118,151,1957252557.8474998
174,108,1955144151.9025
175,75,1941694653.44
175,150,1937790029.9724998
113,153,1937107001.54
170,113,1914427523.0974998
175,109,1906015157.3600001
142,71,1905832751.7475
123,155,1889221769.4850001
176,118,1885326914.0349998
176,115,1876821329.2975001
145,75,1876663149.8600001
123,156,1872959761.1275
146,69,1853531623.9975
168,113,1851996386.125
170,115,1845022779.875
169,115,1844679702.0475001
176,74,1840889517.335
177,118,1830687798.04
147,74,1824627164.44
120,155,1819590839.2775
126,156,1810201879.4225001
147,70,1801494750.01
178,158,1800052445.51
121,155,1788766255.5025
119,152,1779071592.6975
177,69,1762934182.4524999
174,120,1757068028.5225
114,152,1753326785.6225
141,73,1753076262.4475
114,156,1746424617.31
172,74,1729910090.79
129,157,1728928887.5525
170,112,1724430148.9025002
173,68,1717917180.635
131,154,1713616378.0149999
171,73,1709700351.7725
176,119,1705702626.7475
124,152,1693264090.04
131,158,1674049094.29
144,69,1672014431.8474998
146,75,1669160705.75
172,69,1668732806.1475
141,71,1663742653.9025
130,157,1659957433.8274999
174,150,1658777503.885
177,119,1656452003.84
175,76,1652487650.3600001
175,108,1643866926.56
169,113,1640540823.3775
149,73,1627580670.1225
128,153,1627197472.6599998
119,151,1621087201.54
112,155,1618721761.625
127,153,1599790944.875
175,149,1594098215.06
178,69,1589922526.415
177,149,1587735816.1100001
143,70,1587732010.4375
113,156,1580739686.0
140,72,1577831730.875
181,153,1574849279.4775
173,153,1569250298.4099998
169,116,1561746333.26
114,151,1561092915.665
130,153,1554181261.04
79,159,1549721905.4724998
128,154,1547520014.9724998
126,152,1543782711.0275
80,159,1534692292.3775
177,110,1516352803.1275
129,151,1503447112.75
126,153,1500605034.5
128,157,1482548015.3725
130,154,1473970445.965
180,150,1467720079.8125
156,114,1464267382.6399999
79,158,1461414846.26
141,152,1461137219.1975
155,114,1452456673.5275
122,155,1447046170.7649999
155,115,1438394116.4099998
148,74,1437373704.8025
130,152,1431970173.5275
127,154,1431752427.3725
173,150,1428963303.4375
145,76,1423895826.44
133,154,1420469605.56
143,74,1420125660.29
147,75,1418828352.3525
147,69,1413058583.3125
124,151,1399500524.5225
120,154,1399420938.04
156,116,1399125297.8899999
170,116,1394409137.215
126,151,1388468376.9099998
155,116,1381627321.5025
113,151,1381354031.1875
168,155,1379262576.185
167,117,1375236778.1275
177,120,1368435719.29
169,112,1363468861.5475001
180,69,1356906968.6525
168,95,1354993376.1100001
80,160,1354631658.7775
79,160,1354163002.8525
170,73,1353689017.2024999
152,113,1352949166.79
112,152,1352007129.49
78,160,1347115202.465
144,75,1345389605.1875
129,158,1343560030.5225
142,70,1339236522.6875
139,151,1338923207.3274999
122,153,1335727557.635
133,153,1334299605.4775
154,114,1330684931.0
123,157,1324106991.1599998
172,68,1323966531.76
154,115,1319940368.5
122,152,1316637288.5025
121,154,1297552371.435
168,111,1292141772.8274999
148,70,1284507706.6875
171,74,1282964328.6875
112,156,1277807412.1100001
124,150,1277371147.7725
81,160,1258582807.94
154,116,1257165166.94
124,149,1255435478.5974998
134,154,1241980655.4099998
126,150,1239221231.6275
171,69,1235795669.71
166,117,1235130853.4375
168,117,1226652440.065
174,148,1225743992.5475001
177,74,1222690482.1399999
119,150,1222252822.46
122,151,1212803839.385
130,151,1212009800.5625
115,150,1206298238.59
167,155,1197962487.2224998
182,153,1182379259.4025
126,148,1178433506.75
143,69,1177398309.5725
112,151,1174799271.26
134,153,1165550567.5225
153,113,1165365925.8474998
154,112,1158048636.6100001
124,148,1155483853.01
149,109,1154671534.4524999
142,152,1148442114.185
170,155,1146309583.935
129,150,1144839245.8225
153,114,1141709621.6975
149,74,1139454343.115
168,94,1133476257.59
117,158,1128668687.4475
154,117,1126859740.1875
153,115,1124360319.6775
122,150,1117249295.7475
250,155,1116626157.3274999
182,152,1112342167.8125
148,75,1111248669.96
166,97,1109915660.8474998
171,155,1096903492.6475
121,157,1091392050.9724998
128,158,1085891550.5275
169,95,1085195786.8975
122,154,1083008466.2275
153,116,1070909875.36
80,161,1068346071.09
172,147,1060404246.49
165,97,1058715681.785
124,158,1058160368.7275
143,152,1057021045.1524999
169,96,1053913399.865
252,155,1045500621.065
133,152,1042944256.3475
116,158,1036770219.3125
123,158,1034420792.2149999
172,67,1031828999.7775
81,161,1029492212.44
169,117,1027662812.94
252,156,1021155210.79
171,148,1021017088.4275
126,147,1017145109.9725
166,100,1011587305.09
180,148,1007866199.51
167,99,1007445486.0475
167,93,1000840193.965
144,76,999069854.1725
148,69,993333277.19
183,97,989421442.765
171,149,981524816.1875
166,98,977015490.1475
152,116,969355515.9475
171,68,962563684.0025
183,98,962207906.6975
153,95,961731590.69
167,98,959637001.165
111,156,953899299.085
184,97,949052101.5274999
179,146,947338060.1875
156,93,942864877.4025
115,158,940877379.7725
165,98,940063902.285
167,100,939055463.1475
160,114,937116080.0899999
147,110,936898463.39
141,151,934486727.25
171,147,933849988.91
147,111,928746217.44
184,98,922666173.6875
135,150,918731745.0899999
140,149,911308674.385
146,110,909946900.49
149,70,907755010.625
143,75,899091362.64
170,148,899059041.04
165,149,895328801.56
150,74,894565124.9275
147,109,893304604.0
168,99,886609481.6275
169,94,881214724.6475
183,99,876014969.265
153,96,875849279.715
146,111,875190984.16
74,147,872252258.8399999
253,155,865002483.635
170,117,863121245.1275
146,109,862194813.29
249,154,859753837.94
74,146,856389508.19
253,156,854236762.835
127,147,853089229.3775
145,109,848440650.29
113,150,844641164.7725
165,101,844036186.6525
183,96,843985179.89
76,146,842510383.9225
75,146,842461107.5
151,73,839213915.9975
168,93,838200733.9525
184,99,836708227.265
73,147,835537329.5725
170,147,834805542.1525
164,147,832845225.5
147,112,830496339.39
122,158,829510328.015
166,101,828678250.0475
167,118,821658503.5025
184,96,818691238.7725
172,66,817534090.2475
165,92,817026689.4775
158,153,806971964.6275
164,146,804196352.69
158,151,802941582.0025
129,149,798976164.865
161,115,796832254.46
172,146,796184319.0475
170,75,793825673.625
148,68,792168281.71
179,145,788871209.71
161,146,788160724.685
112,150,776522075.935
171,146,772876327.84
159,151,771011110.7775
155,150,770320844.89
162,148,764090510.035
164,156,762755823.2149999
248,154,759057266.2475
161,149,757474239.7975
146,112,752871796.91
162,114,750988419.1875
152,95,748915855.265
114,158,748306447.64
139,70,747155061.8125
171,67,745998375.6875
156,98,745395184.16
153,94,745011060.6275
183,153,744061451.6875
159,153,743470091.29
155,151,743058111.0475
169,158,738096518.2774999
154,148,733555426.4275
254,156,728211242.2149999
160,150,724692064.16
152,96,724504242.89
156,150,723556979.8475
253,154,719591000.615
126,146,716098193.41
155,149,713416991.99
146,108,712182161.9975
76,145,711905537.5625
183,100,711564585.19
161,150,711545673.4275
154,151,706668231.1975
129,148,705605628.3775
83,157,705248970.26
110,156,705071632.36
167,148,703765114.24
168,118,703332452.21
74,145,702400789.625
163,115,700949771.24
169,150,700452892.29
75,145,698210491.165
160,117,697797116.135
167,147,694072106.84
156,148,692834068.76
156,149,690841199.1875
171,152,687466952.365
180,145,684874840.535
183,152,683616574.565
170,146,681406150.9375
